codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito;delito;modalidad
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;14/02/2024;9:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C08;13D10C08S01;ZONA 4;PEDERNALES;JAMA;JAMA 1;13;1320;132050;MANABI;JAMA;JAMA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;25/01/2024;11:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D05;12D05C06;12D05C06S01;ZONA 5;VINCES;VINCES SUR;VINCES SUR 1;12;1208;120850;LOS RIOS;VINCES;VINCES;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;14/02/2024;9:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D10;13D10C08;13D10C08S01;ZONA 4;PEDERNALES;JAMA;JAMA 1;13;1320;132050;MANABI;JAMA;JAMA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;25/01/2024;11:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D05;12D05C06;12D05C06S01;ZONA 5;VINCES;VINCES SUR;VINCES SUR 1;12;1208;120850;LOS RIOS;VINCES;VINCES;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;14/02/2024;6:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D10;13D10C01;13D10C01S01;ZONA 4;PEDERNALES;ACHIOTE;ACHIOTE 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;SE DESCONOCE;ABANDONADO;ARTESANAL;15/02/2024;0:23;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D10;13D10C03;13D10C03S01;ZONA 4;PEDERNALES;PEDERNALES NORTE;PEDERNALES NORTE 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;26/01/2024;0:30;ÁREAS DEDICADAS AL COMERCIO;OTRO LOCAL COMERCIAL;ZONA 5;12D01;12D01C10;12D01C10S01;ZONA 5;BABAHOYO;POSA DE MATE;POSA DE MATE 1;12;1201;120154;LOS RIOS;BABAHOYO;PIMOCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;16/02/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D03;13D03C02;13D03C02S02;ZONA 4;JIPIJAPA;SAN VICENTE;SAN VICENTE 2;13;1306;130650;MANABI;JIPIJAPA;JIPIJAPA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO A PERSONAS;ASALTO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;ENTREGADO;ARTESANAL;17/02/2024;18:50;LUGARES QUE PRESTAN SERVICIOS;GASOLINERA;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;26/01/2024;23:00;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 5;12D06;12D06C02;12D06C02S01;ZONA 5;BUENA FE;LA RESERVA;LA RESERVA 1;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;27/01/2024;5:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C06;12D03C06S02;ZONA 5;QUEVEDO;DIVINO NIÑO;DIVINO NIÑO 2;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;18/02/2024;3:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D02;13D02C05;13D02C05S03;ZONA 4;MANTA;UNIVERSIDAD;UNIVERSIDAD 3;13;1308;130850;MANABI;MANTA;MANTA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;26/01/2024;23:00;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 5;12D06;12D06C02;12D06C02S01;ZONA 5;BUENA FE;LA RESERVA;LA RESERVA 1;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;INCAUTADA;ARTESANAL;26/01/2024;23:00;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 5;12D06;12D06C02;12D06C02S01;ZONA 5;BUENA FE;LA RESERVA;LA RESERVA 1;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;17/02/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D01;13D01C01;13D01C01S02;ZONA 4;PORTOVIEJO;COLON;COLON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;EXTORSIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.32;SE DESCONOCE;APREHENDIDO;ARTESANAL;17/02/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D01;13D01C01;13D01C01S02;ZONA 4;PORTOVIEJO;COLON;COLON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;EXTORSIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;SE DESCONOCE;ABANDONADO;ARTESANAL;27/01/2024;23:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D06;12D06C05;12D06C05S01;ZONA 5;BUENA FE;PATRICIA PILAR;PATRICIA PILAR 1;12;1210;121051;LOS RIOS;BUENA FE;PATRICIA PILAR;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO;ARMAS PROHIBIDAS POR EL DERECHO INTERNACIONAL HUMANITARIO;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;18/02/2024;9:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D10;13D10C03;13D10C03S01;ZONA 4;PEDERNALES;PEDERNALES NORTE;PEDERNALES NORTE 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.15.001;ARMAS DE FOGUEO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;ABANDONADO;IMPORTADA;28/01/2024;1:20;ÁREAS DE ACCESO PUBLICO;QUEBRADA;ZONA 5;12D03;12D03C05;12D03C05S02;ZONA 5;QUEVEDO;GALO PLAZA;GALO PLAZA 2;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.32;SE DESCONOCE;APREHENDIDO;IMPORTADA;28/01/2024;13:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C09;12D06C09S01;ZONA 5;BUENA FE;EL VERGEL SUR;EL VERGEL SUR 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/02/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C01;13D01C01S02;ZONA 4;PORTOVIEJO;COLON;COLON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;28/01/2024;13:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C09;12D06C09S01;ZONA 5;BUENA FE;EL VERGEL SUR;EL VERGEL SUR 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/02/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C01;13D01C01S02;ZONA 4;PORTOVIEJO;COLON;COLON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;28/01/2024;13:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C09;12D06C09S01;ZONA 5;BUENA FE;EL VERGEL SUR;EL VERGEL SUR 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;21/02/2024;16:40;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D02;13D02C10;13D02C10S03;ZONA 4;MANTA;CUBA;CUBA 3;13;1308;130850;MANABI;MANTA;MANTA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;28/01/2024;13:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C09;12D06C09S01;ZONA 5;BUENA FE;EL VERGEL SUR;EL VERGEL SUR 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;28/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C04;12D03C04S01;ZONA 5;QUEVEDO;LA MERCED;LA MERCED 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/02/2024;0:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D10;13D10C03;13D10C03S01;ZONA 4;PEDERNALES;PEDERNALES NORTE;PEDERNALES NORTE 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;ABANDONADO;ARTESANAL;28/01/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C06;12D03C06S02;ZONA 5;QUEVEDO;DIVINO NIÑO;DIVINO NIÑO 2;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/02/2024;20:45;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D02;13D02C01;13D02C01S02;ZONA 4;MANTA;LOS ESTEROS;LOS ESTEROS 2;13;1308;130850;MANABI;MANTA;MANTA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;28/01/2024;21:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C07;12D06C07S01;ZONA 5;BUENA FE;LA NUEVA UNION;LA NUEVA UNION 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;TERRORISMO Y SU FINANCIACIÓN;USO, CONSTRUCCIÓN, COMERCIALIZACIÓN O TENENCIA DE SEMISUMERGIBLES O SUMERGIBLES.;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;IMPORTADA;22/02/2024;23:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D02;13D02C09;13D02C09S02;ZONA 4;MANTA;MIRAFLORES;MIRAFLORES 2;13;1308;130850;MANABI;MANTA;MANTA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;23/02/2024;12:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D01;13D01C05;13D01C05S02;ZONA 4;PORTOVIEJO;SAN PABLO;SAN PABLO 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;23/02/2024;12:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D01;13D01C05;13D01C05S02;ZONA 4;PORTOVIEJO;SAN PABLO;SAN PABLO 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;OTRO;AUTOMÁTICO;APREHENDIDO;ARTESANAL;23/02/2024;16:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D04;13D04C14;13D04C14S01;ZONA 4;24 DE MAYO;SAN ROQUE;SAN ROQUE 1;13;1318;131850;MANABI;OLMEDO;OLMEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;24/02/2024;9:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D07;13D07C14;13D07C14S01;ZONA 4;CHONE;CHIBUNGA;CHIBUNGA 1;13;1303;130354;MANABI;CHONE;CHIBUNGA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;23/02/2024;17:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S04;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 4;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ASESINATO;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;23/02/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C04;13D01C04S02;ZONA 4;PORTOVIEJO;EL FLORON;EL FLORON 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;25/02/2024;0:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D07;13D07C03;13D07C03S01;ZONA 4;CHONE;SAN ANDRES;SAN ANDRES 1;13;1303;130350;MANABI;CHONE;CHONE;BOLETAS;BOLETA DE DETENCIÓN/CAPTURA;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;29/01/2024;18:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C02;12D03C02S01;ZONA 5;QUEVEDO;CONTROL;CONTROL 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;EXTORSIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;ARTESANAL;30/01/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D04;12D04C05;12D04C05S01;ZONA 5;VENTANAS;VENTANAS CENTRO;VENTANAS CENTRO 1;12;1207;120750;LOS RIOS;VENTANAS;VENTANAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/01/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;30/01/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;30/01/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;30/01/2024;14:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D06;12D06C08;12D06C08S01;ZONA 5;BUENA FE;COSTA AZUL;COSTA AZUL 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/01/2024;17:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D06;12D06C04;12D06C04S02;ZONA 5;BUENA FE;BUENA FE ESTE;BUENA FE ESTE 2;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SE DESCONOCE;APREHENDIDO;IMPORTADA;29/01/2024;21:45;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D03;12D03C09;12D03C09S01;ZONA 5;QUEVEDO;SAN CARLOS;SAN CARLOS 1;12;1205;120553;LOS RIOS;QUEVEDO;SAN CARLOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;30/01/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C08;12D03C08S01;ZONA 5;QUEVEDO;GUAYACAN;GUAYACAN 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA LIBERTAD PERSONAL;SECUESTRO EXTORSIVO;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;09/02/2024;8:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C05;12D03C05S01;ZONA 5;QUEVEDO;GALO PLAZA;GALO PLAZA 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA LIBERTAD PERSONAL;SECUESTRO;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;09/02/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D06;12D06C03;12D06C03S01;ZONA 5;BUENA FE;BUENA FE OESTE;BUENA FE OESTE 1;12;1210;121050;LOS RIOS;BUENA FE;SAN JACINTO DE BUENA FE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;10/02/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D06;12D06C09;12D06C09S01;ZONA 5;BUENA FE;EL VERGEL SUR;EL VERGEL SUR 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
